,excess_portfolio_return
2011-03-22,-0.001112767513029341
2011-03-23,0.0053844670725241
2011-03-24,0.0009271557562409
2011-03-25,0.0025631895202474
2011-03-28,-0.0031956396673315
2011-03-29,0.001274224296437
2011-03-30,0.0052883676724261
2011-03-31,0.0003275655660087
2011-04-01,0.0030567682065924524
2011-04-04,0.0034552237307278
2011-04-05,0.0041316516416954
2011-04-06,0.0034859329287537386
2011-04-07,-0.0014411660077994
2011-04-08,0.0033457719988114
2011-04-11,-0.0043635142449987
2011-04-12,-0.0031630015379237
2011-04-13,0.0004731348568787
2011-04-14,0.005044861957196232
2011-04-15,0.0056794921186822
2011-04-18,-0.0022533678486996614
2011-04-19,0.0045966295562283
2011-04-20,0.004950897194478
2011-04-21,0.0054224148389942
2011-04-25,0.0010104818934795
2011-04-26,-0.0001138301688449
2011-04-27,0.0127001169464174
2011-04-28,0.0050217134486076
2011-04-29,0.0017832496636271
2011-05-02,-0.014775973124598
2011-05-03,-0.0068985153795266
2011-05-04,-0.013313522019419304
2011-05-05,-0.0268678954334012
2011-05-06,0.0077469081061253
2011-05-09,0.0115249524578402
2011-05-10,0.005945606900351559
2011-05-11,-0.018301997244660605
2011-05-12,-0.0002805865113902
2011-05-13,-0.0022429122770478
2011-05-16,-0.0089139643285872
2011-05-17,0.0043820949366805
2011-05-18,0.0080692261674704
2011-05-19,-0.0003048896585971
2011-05-20,-0.0030119966971565
2011-05-23,-0.0045195867764242
2011-05-24,0.0071483780448219
2011-05-25,0.0056442466038997
2011-05-26,-0.0006837314360711
2011-05-27,0.0075703839312948
2011-05-31,0.0060609923577102
2011-06-01,-0.0182779284496295
2011-06-02,-0.0037200343603117
2011-06-03,-0.0025259303107163
2011-06-06,-0.0026291324396994
2011-06-07,-0.0001605998810221
2011-06-08,-0.0033028731850913
2011-06-09,0.0077168135285431
2011-06-10,-0.0105926602032127
2011-06-13,-0.0053002202172207
2011-06-14,0.0067913647578292
2011-06-15,-0.0034948461815643
2011-06-16,0.001799676409445
2011-06-17,0.0046292066059503
2011-06-20,0.00105186206557
2011-06-21,0.0062458942367416915
2011-06-22,-0.0027366021021013
2011-06-23,-0.0084642438810302
2011-06-24,-0.0087081608774489
2011-06-27,0.0003950600484802
2011-06-28,0.0046536935308168
2011-06-29,0.0093522567787858
2011-06-30,0.0013001267040737
2011-07-01,0.001732391852834
2011-07-05,0.008182660601389
2011-07-06,0.0030119386050558
2011-07-07,0.0066700973906577
2011-07-08,-0.0002235505240282
2011-07-11,-0.0094124692322322
2011-07-12,0.0008367302255046
2011-07-13,0.0110794164824135
2011-07-14,-0.0027239417129703
2011-07-15,0.0056349068780182
2011-07-18,0.0014222792393517
2011-07-19,0.0028174214542989
2011-07-20,0.0060180165872326
2011-07-21,0.0031501952838014
2011-07-22,0.0029020161273356
2011-07-25,-0.0005892620902476
2011-07-26,0.0010953104749895925
2011-07-27,-0.0108399960958578
2011-07-28,-0.0032512856966029
2011-07-29,-0.0001988883322229
2011-08-01,-0.003005297840987441
2011-08-02,-0.0014865571323287
2011-08-03,0.005675207764489879
2011-08-04,-0.0306875173605542
2011-08-05,-0.0036893989891985
2011-08-08,-0.0224956949283808
2011-08-09,0.0198093972476955
2011-08-10,-0.0147068131719931
2011-08-11,0.0139613790340263
2011-08-12,0.0012100083469227
2011-08-15,0.0150685566660462
2011-08-16,-0.0027205891881631
2011-08-17,0.0045798527783399
2011-08-18,-0.0152858797455688
2011-08-19,0.0022213303131863
2011-08-22,0.0049244262989195
2011-08-23,0.003624653785949
2011-08-24,-0.0068071251340805
2011-08-25,0.0023350884472667
2011-08-26,0.0097881572469892
2011-08-29,0.0073567138111927
2011-08-30,0.0064229236483906
2011-08-31,0.0038494711503171
2011-09-01,-0.0068961542364791
2011-09-02,-0.0014552814297397
2011-09-06,-0.0085379456916586
2011-09-07,0.0088532899252594
2011-09-08,0.0011479316914443
2011-09-09,-0.0161740116592323
2011-09-12,-0.0022051874922138
2011-09-13,0.0073965612422384
2011-09-14,0.0039207906296284
2011-09-15,0.0016366037120758
2011-09-16,0.0059512538992026
2011-09-19,-0.011053078377689
2011-09-20,0.0034938219028966
2011-09-21,-0.0162463345220203
2011-09-22,-0.0286381840061183
2011-09-23,-0.024523610978575
2011-09-26,0.0084222268754731
2011-09-27,0.009797503326696
2011-09-28,-0.021843885286533
2011-09-29,0.0118629368035976
2011-09-30,-0.0140074820152954
2011-10-03,-0.0063705208390372
2011-10-04,0.005903278670164761
2011-10-05,0.0080194086689299
2011-10-06,0.01754279177923828
2011-10-07,-0.0124695513186276
2011-10-11,0.0214507120019733
2011-10-12,0.0105943003311756
2011-10-13,-0.0076675445744132
2011-10-14,0.0082239235482929
2011-10-17,-0.0169361915511358
2011-10-18,0.0128551510101831
2011-10-19,-0.011738852418626
2011-10-20,0.00011726601574556109
2011-10-21,0.0136860494221958
2011-10-24,0.0075883441429337
2011-10-25,0.001846405018745
2011-10-26,0.0071632449955294
2011-10-27,0.02218144825260688
2011-10-28,0.0012983934431207611
2011-10-31,-0.0169437138258822
2011-11-01,-0.01595256450431
2011-11-02,0.0141290236074339
2011-11-03,0.0101689375269996
2011-11-04,-0.0054684766648267
2011-11-07,0.0102204368801481
2011-11-08,0.0062219564792489
2011-11-09,-0.0220199481593006
2011-11-10,0.0025167985551854
2011-11-14,0.0060027086025202
2011-11-15,0.0031025447828307
2011-11-16,-0.0105467399575034
2011-11-17,-0.0176143076923235
2011-11-18,0.0034283578597939
2011-11-21,-0.0160991283611805
2011-11-22,0.0044558702455457
2011-11-23,-0.015483382803966
2011-11-25,-0.0028742912852324
2011-11-28,0.0178059159596842
2011-11-29,-6.662890618568575e-05
2011-11-30,0.0272083155787439
2011-12-01,-0.0025193381610877424
2011-12-02,0.001981315517725423
2011-12-05,0.0013784309615785
2011-12-06,0.0029665800198552
2011-12-07,0.0035070240624386
2011-12-08,-0.01589129831839344
2011-12-09,0.0100618115237142
2011-12-12,-0.0142944096575459
2011-12-13,-0.009232999186736677
2011-12-14,-0.0164065528556585
2011-12-15,0.0014509379240477
2011-12-16,0.0082068657952127
2011-12-19,-0.0106188529309816
2011-12-20,0.0188651497668528
2011-12-21,0.0009886750235329
2011-12-22,0.002634132332193
2011-12-23,0.0036898042942124
2011-12-27,-0.0040743702058571
2011-12-28,-0.0159640810319613
2011-12-29,0.0084970306994074
2011-12-30,-0.0001657125455618
2012-01-03,0.0201344680160817
2012-01-04,-0.0011309759281287
2012-01-05,0.0046182534605828
2012-01-06,-0.0043537181070754
2012-01-09,0.003400131837237
2012-01-10,0.0095887862670645
2012-01-11,0.0024577943515639
2012-01-12,0.0029222299780635
2012-01-13,-0.0037138745708344
2012-01-17,0.003971729516335
2012-01-18,0.0063721773970117
2012-01-19,-0.000492306733078
2012-01-20,0.0097621972985875
2012-01-23,0.0017713473404334
2012-01-24,-0.0034813479595885
2012-01-25,0.0112720319107284
2012-01-26,-0.0030483184652504197
2012-01-27,0.004382135857993
2012-01-30,-0.0033141841201264387
2012-01-31,-0.0006022598485302
2012-02-01,0.0075134103057112
2012-02-02,0.00442048287502978
2012-02-03,0.0012210404561304
2012-02-06,-0.001875040495450639
2012-02-07,0.0046468842896289
2012-02-08,-0.000126485710419
2012-02-09,-0.00101601806082812
2012-02-10,-0.0047166863589508
2012-02-13,0.003641821941384
2012-02-14,-0.0013072864315442
2012-02-15,-0.0024332446009998
2012-02-16,0.004346752449039961
2012-02-17,0.0017638271607056
2012-02-21,0.0066843506763158
2012-02-22,-0.0014577627584806
2012-02-23,0.0069038907009244
2012-02-24,-0.0018746373035725
2012-02-27,0.0030721532953161
2012-02-28,0.0089016419528867
2012-02-29,-0.0181880754754954
2012-03-01,0.006771706046165658
2012-03-02,-0.0044853875537183
2012-03-05,-0.0065199530530539
2012-03-06,-0.0146769588372149
2012-03-07,0.0065252723439175
2012-03-08,0.0081499243214621
2012-03-09,0.0049862193333998
2012-03-12,-0.0038981838348753
2012-03-13,0.007700745257231
2012-03-14,-0.008577214436045
2012-03-15,0.0069258476741984
2012-03-16,-0.0003690086146967
2012-03-19,0.0032132046819189
2012-03-20,-0.0057638012828089
2012-03-21,-0.0010698795338408
2012-03-22,-0.0067123092000803
2012-03-23,0.0064017739046976
2012-03-26,0.011493527500494014
2012-03-27,-0.0037102836401951
2012-03-28,-0.0032747044787466
2012-03-29,-0.0006967536764059
2012-03-30,0.001882548300494
2012-04-02,0.0069468930172704
2012-04-03,-0.006313161519182
2012-04-04,-0.0121845464919053
2012-04-05,0.0026161580035464
2012-04-09,-0.0034164628999841
2012-04-10,-0.0039584861941638
2012-04-11,0.0033566857260909
2012-04-12,0.0106044456783965
2012-04-13,-0.0122989077197843
2012-04-16,0.0018549384166567
2012-04-17,0.0069306184651353
2012-04-18,-0.002812634411952837
2012-04-19,-0.0018881877237999
2012-04-20,0.0005176635596979
2012-04-23,-0.006892717023808
2012-04-24,0.003083574709198229
2012-04-25,0.0036815402227965
2012-04-26,0.0071571458172808
2012-04-27,0.002345656695593863
2012-04-30,-0.00296500789469
2012-05-01,0.00258859202653
2012-05-02,-0.0034930005701945
2012-05-03,-0.0064249790415362
2012-05-04,-0.003731637214944
2012-05-07,-0.0002523873654316
2012-05-08,-0.0080937142126092
2012-05-09,-0.00651421938822495
2012-05-10,0.0024630409330473257
2012-05-11,-0.0021428498772865
2012-05-14,-0.011742038665853
2012-05-15,-0.0059954758258732
2012-05-16,-0.00489440164854445
2012-05-17,0.0017762425204165
2012-05-18,0.0015042700774191
2012-05-21,0.0041849224588179
2012-05-22,-0.0031794040968883
2012-05-23,-0.0012539555787544
2012-05-24,0.0029147595643142
2012-05-25,0.0012737568450771
2012-05-29,-9.550611773189996e-05
2012-05-30,-0.004561744479553426
2012-05-31,0.0001185953368576
2012-06-01,-0.0038031661510062
2012-06-04,-0.0051311309389894
2012-06-05,0.003871589296962
2012-06-06,0.0131195764477439
2012-06-07,-0.0056153550681694
2012-06-08,0.0038617186409341
2012-06-11,-0.0046738929968184
2012-06-12,0.0077924174719531
2012-06-13,-0.000639010304265
2012-06-14,0.004818546324326
2012-06-15,0.0057321234000596
2012-06-18,-1.9964808242957134e-05
2012-06-19,0.0019035825823687349
2012-06-20,-0.0030909563102588153
2012-06-21,-0.0184062546028753
2012-06-22,0.0039155479721726
2012-06-25,-0.0018722458244656653
2012-06-26,-0.0016899581688116154
2012-06-27,0.003400908632432735
2012-06-28,-0.0053937004965602
2012-06-29,0.0197402875972076
2012-07-02,0.0019860690900923
2012-07-03,0.0075279334104867
2012-07-05,-0.0067107028915356
2012-07-06,-0.0074677426447183
2012-07-09,0.0014433979728526
2012-07-10,-0.0078792328785197
2012-07-11,0.0037407276506555
2012-07-12,-0.0028184986635531
2012-07-13,0.0109289377983427
2012-07-16,-0.0002735783533961
2012-07-17,0.0020267767808466
2012-07-18,0.000513952822179
2012-07-19,0.0019981867697947326
2012-07-20,-0.003734124300765
2012-07-23,-0.0059680246826433
2012-07-24,-0.00227844755902742
2012-07-25,0.0046924382451231
2012-07-26,0.008765167253055532
2012-07-27,0.006892036309792
2012-07-30,0.0016024107313265
2012-07-31,-0.0036917081909791
2012-08-01,-0.0056493958844424
2012-08-02,-0.006015688251364209
2012-08-03,0.0128446254818811
2012-08-06,0.0008105829338232
2012-08-07,0.0023052906563613383
2012-08-08,-7.443829400814276e-06
2012-08-09,0.0010199231647288
2012-08-10,0.0013691522583205
2012-08-13,-0.0027404363941571
2012-08-14,-0.0018506611405529
2012-08-15,0.00034052939810749066
2012-08-16,0.0052075917230295
2012-08-17,0.0003168740899561
2012-08-20,0.0039013298786646
2012-08-21,0.0033248715921219
2012-08-22,0.0042829317547721
2012-08-23,0.0018078429947826
2012-08-24,0.0037144828128861
2012-08-27,-0.000477571368003
2012-08-28,0.0010392541013155
2012-08-29,-0.0010939872395075
2012-08-30,-0.0040546711583893
2012-08-31,0.0118024654777693
2012-09-04,0.001560983797532
2012-09-05,-0.0009576103551311
2012-09-06,0.010985891395923
2012-09-07,0.0095419250625818
2012-09-10,-0.004856936808552714
2012-09-11,0.0014851714586595
2012-09-12,-0.000653461954199
2012-09-13,0.0179811066516716
2012-09-14,0.0021296847979426
2012-09-17,-0.0059791364060906
2012-09-18,0.0035007386729783
2012-09-19,-0.0001546202953005
2012-09-20,-0.00031242807424428207
2012-09-21,-0.0008953367134995
2012-09-24,-0.0023900168798988
2012-09-25,-0.0050329434740492
2012-09-26,-0.0015248239811138
2012-09-27,0.0080071084336476
2012-09-28,-0.0025729220114898
2012-10-01,0.0023828268792477
2012-10-02,0.00019814598018417555
2012-10-03,0.002859590822471018
2012-10-04,0.006466095950744275
2012-10-05,-0.0032667601507167
2012-10-09,-0.00923999421991648
2012-10-10,-0.0015806753734685245
2012-10-11,0.0005994607116463
2012-10-12,-0.0074549664964003
2012-10-15,-0.0028610229553218823
2012-10-16,0.0024957456614593
2012-10-17,0.0036007165661736
2012-10-18,-0.003393048156183
2012-10-19,-0.0097802214532749
2012-10-22,0.0017562764598463
2012-10-23,-0.0121561560892695
2012-10-24,-0.0016449244422353
2012-10-25,0.0039560585566756
2012-10-26,-0.0003779609860822465
2012-10-29,-0.0012557372145303
2012-10-30,2.924960157635715e-05
2012-10-31,0.0030372905198316
2012-11-01,0.003946565912694
2012-11-02,-0.013191240021526
2012-11-05,0.0029030584424268
2012-11-06,0.0099240769197723
2012-11-07,-0.011436471250378874
2012-11-08,-0.001017528072621
2012-11-09,0.0015799774538747971
2012-11-13,-0.0034899311797054735
2012-11-14,-0.0055143883526101
2012-11-15,-0.0009878838022466
2012-11-16,0.0013204024602631
2012-11-19,0.011959316541575758
2012-11-20,0.0010266120404981906
2012-11-21,0.0004842215720745
2012-11-23,0.0114195046488243
2012-11-26,-0.0013959806614268
2012-11-27,-0.003937520543751942
2012-11-28,0.0002895188460705
2012-11-29,0.0043824792096329
2012-11-30,-0.004403213470447
2012-12-03,-0.0017411257528142
2012-12-04,-0.0058679403332094
2012-12-05,0.0020892550761658
2012-12-06,0.002760323081628
2012-12-07,0.0022163921789171
2012-12-10,0.0015497743335546941
2012-12-11,0.0009044749203941
2012-12-12,0.0024845718466011
2012-12-13,-0.008372039698073111
2012-12-14,-0.0027983463285942
2012-12-17,0.0068857986480113
2012-12-18,-0.0003965791258143
2012-12-19,-0.0061713365756329
2012-12-20,-0.0037127499393144
2012-12-21,-0.0028487696056551
2012-12-24,-0.0019738241680345
2012-12-26,-0.000443756573692
2012-12-27,0.0008721684949971
2012-12-28,-0.0058396823590658
2012-12-31,0.0086008814298947
2013-01-02,0.014267311971832222
2013-01-03,-0.0079989997625672
2013-01-04,0.0025086520957537
2013-01-07,-0.0030301703091809
2013-01-08,0.0010820701589545
2013-01-09,0.001131857788596
2013-01-10,0.0074432112829716
2013-01-11,-0.0036844383095368
2013-01-14,0.002467736953937
2013-01-15,0.004300761429916214
2013-01-16,0.0005345341169094942
2013-01-17,0.0038569679878175
2013-01-18,0.0013620567091617
2013-01-22,0.004490236041348389
2013-01-23,3.502321309461422e-05
2013-01-24,-0.0032398775105732776
2013-01-25,-0.002504785544254511
2013-01-28,-0.0025196201937868
2013-01-29,0.0047473507821335
2013-01-30,0.0027636813347341
2013-01-31,-0.0048489317450094
2013-02-01,0.0064578025545048
2013-02-04,-0.0040131592282643
2013-02-05,0.0033555660229194
2013-02-06,0.0018548535027219
2013-02-07,-0.0032151361887319
2013-02-08,0.0012819656720061
2013-02-11,-0.0029481923914866
2013-02-12,0.002315607631786
2013-02-13,-0.0040931299914715
2013-02-14,-0.001760335832038878
2013-02-15,-0.0055962935103953
2013-02-19,-0.0003844363695953
2013-02-20,-0.0118155406301361
2013-02-21,0.0006877503813062889
2013-02-22,0.004889492536042
2013-02-25,-0.0053534215471689
2013-02-26,0.0065117416861978
2013-02-27,0.0015733919786692
2013-02-28,-0.0039163084626063
2013-03-01,0.0018731800260244
2013-03-04,0.002094363956931643
2013-03-05,0.0028671598003122
2013-03-06,0.0033917037019214
2013-03-07,0.0005306122935893
2013-03-08,0.001591475960002
2013-03-11,0.0030602281357937
2013-03-12,0.0004473735098541
2013-03-13,0.0003044395633133226
2013-03-14,0.0006678052494696
2013-03-15,0.0021769838883559
2013-03-18,-0.0004278837420563
2013-03-19,0.0002447531598283
2013-03-20,0.0005076669694469
2013-03-21,-0.0009473136737251
2013-03-22,-0.000442043724852
2013-03-25,-0.0007538034286711
2013-03-26,0.002199746138263
2013-03-27,-0.0004924322881176
2013-03-28,-0.0012366658065020167
2013-04-01,-0.0025600277688998
2013-04-02,-0.0046932370086221
2013-04-03,-0.0067683692876535
2013-04-04,0.0030572527406565
2013-04-05,0.0030243658682508
2013-04-08,0.0008662935034752
2013-04-09,0.0067979953897602
2013-04-10,-0.0005376301851621
2013-04-11,0.0016356067185958
2013-04-12,-0.0174544008458247
2013-04-15,-0.0415492099445918
2013-04-16,0.0103692409370545
2013-04-17,-0.0044994498369172
2013-04-18,-0.001455130443582
2013-04-19,0.0041275146358861
2013-04-22,0.0043806139773156
2013-04-23,0.0005040017653144
2013-04-24,0.0044040429216571
2013-04-25,0.0124956290266547
2013-04-26,-0.0024981577124305
2013-04-29,0.0070936645959471
2013-04-30,-0.0005508488026118
2013-05-01,-0.010130490392919
2013-05-02,0.004929846776863
2013-05-03,0.0050792489860959
2013-05-06,3.997514159241801e-05
2013-05-07,0.0011233533720544
2013-05-08,0.0046884752332159
2013-05-09,-0.0048623188987987
2013-05-10,0.0004265809649515
2013-05-13,-0.0028843068196751
2013-05-14,0.0023112260348904
2013-05-15,-0.0050332344420271
2013-05-16,-0.000864258207313
2013-05-17,-0.0018011378027141
2013-05-20,0.0083887417122371
2013-05-21,-0.0028128764634086
2013-05-22,-0.0059770700402581
2013-05-23,0.0033911721979738
2013-05-24,-0.0009366289610692
2013-05-28,0.000693759712473
2013-05-29,0.0006808487115668
2013-05-30,0.0063386320784826
2013-05-31,-0.0126735709888995
2013-06-03,0.0083607144886248
2013-06-04,-0.0050517184048967
2013-06-05,-0.0050491537040872
2013-06-06,0.0061126195200073
2013-06-07,-0.004727740676019
2013-06-10,0.001901531901274
2013-06-11,-0.0067703551156741
2013-06-12,-0.0020465509515959
2013-06-13,0.0064921543701067
2013-06-14,-0.001658231620511
2013-06-17,0.0008659943691765
2013-06-18,0.0001805102739898
2013-06-19,-0.0100400291118128
2013-06-20,-0.0282293333808376
2013-06-21,0.0063235945170446
2013-06-24,-0.0108428508203624
2013-06-25,0.0036046915996066
2013-06-26,-0.0089154343668918
2013-06-27,0.0007774359815462198
2013-06-28,0.010285891019681836
2013-07-01,0.00399018845422042
2013-07-02,-0.0027000513840713
2013-07-03,0.0043037076474621
2013-07-05,-0.0061239562414484
2013-07-08,0.0068853230165238
2013-07-09,0.0051397141892492
2013-07-10,-0.0007124391313791
2013-07-11,0.0126092143061148
2013-07-12,0.0006684333375787
2013-07-15,0.0023133982385628
2013-07-16,-0.0007858047977086
2013-07-17,-0.0049962421631384
2013-07-18,0.0049493550682073
2013-07-19,0.0033338514996236
2013-07-22,0.0129266989376891
2013-07-23,0.0002259226978597
2013-07-24,-0.0066689762786106
2013-07-25,0.000655160226211
2013-07-26,-0.0013771833434808
2013-07-29,-0.0034652557352053
2013-07-30,-0.0010493766291723
2013-07-31,0.0009083360877126
2013-08-01,0.0008631723123914
2013-08-02,0.0043702237906248
2013-08-05,-0.0035989457409713
2013-08-06,-0.0062995349088827
2013-08-07,-0.0008804799050489
2013-08-08,0.0090207444009398
2013-08-09,0.0007755842050499
2013-08-12,0.0079081047122675
2013-08-13,-0.0016976603162384
2013-08-14,0.0021574561913928
2013-08-15,0.0048246061401229
2013-08-16,0.0010959455614242
2013-08-19,-0.0048917564015159
2013-08-20,0.0015972377413842
2013-08-21,-0.004327796163068528
2013-08-22,0.0051375631977984
2013-08-23,0.0100234171336801
2013-08-26,-7.201191192094251e-05
2013-08-27,-0.0053796968388441
2013-08-28,9.18986846763428e-05
2013-08-29,-0.0028782919570683
2013-08-30,-0.0048284307586062
2013-09-03,0.0065469080270168
2013-09-04,-0.0046496817203053
2013-09-05,-0.0037654927779192
2013-09-06,0.0061100436017838
2013-09-09,0.002306673919508
2013-09-10,-0.0035179917655049
2013-09-11,0.0037319033603883
2013-09-12,-0.0146058128168326
2013-09-13,0.0045816249310308
2013-09-16,-6.590065319785946e-06
2013-09-17,0.0009210047072585
2013-09-18,0.0190478270960845
2013-09-19,-0.0015278073917779
2013-09-20,-0.0152503944955926
2013-09-23,-0.0040057436947346
2013-09-24,-0.0012045671525494
2013-09-25,0.0016029386894408
2013-09-26,-0.0013348909384443
2013-09-27,0.0008366147460636
2013-09-30,-0.0039430221094881
2013-10-01,-0.0057114668287469
2013-10-02,0.0055641955073991
2013-10-03,-0.0033523829760937
2013-10-04,0.0024465090251773736
2013-10-07,0.0006672622075813
2013-10-08,-0.0055524991459815
2013-10-09,-0.003484644878751964
2013-10-10,0.006633947478136939
2013-10-11,-0.0015874406487343944
2013-10-15,-0.00035327755281179654
2013-10-16,0.007079593246727571
2013-10-17,0.0104911298842156
2013-10-18,0.0015630604766793
2013-10-21,0.001650213849786
2013-10-22,0.0086551590485397
2013-10-23,-0.0031636024262343
2013-10-24,0.0029823659936963
2013-10-25,0.0012907987346578
2013-10-28,0.0001436040889974
2013-10-29,0.0014516773883437
2013-10-30,6.733453437690015e-05
2013-10-31,-0.0105427150739282
2013-11-01,-0.0008354221841244
2013-11-04,-0.000681817814776
2013-11-05,-0.0010605670031359
2013-11-06,0.0043186397000124
2013-11-07,-0.0070721810858074
2013-11-08,0.0027987570038086
2013-11-12,-0.0099199011567828
2013-11-13,0.0044560613524057
2013-11-14,0.0046344513128822
2013-11-15,0.0026172566862138
2013-11-18,-0.0045955206744993
2013-11-19,-0.0006549740918769
2013-11-20,-0.00879985055423825
2013-11-21,0.004172748732966
2013-11-22,0.0019671083471803
2013-11-25,0.0038573572668718
2013-11-26,-0.0034115044743074
2013-11-27,-0.0015657623023108
2013-11-29,0.0031756912621607
2013-12-02,-0.0114873885602499
2013-12-03,-0.0026934755655313
2013-12-04,0.0059365039051584
2013-12-05,-0.0071426138433746
2013-12-06,0.0073034778906457
2013-12-09,0.0047757951690946
2013-12-10,0.0055767493534445
2013-12-11,-0.0067533082373717
2013-12-12,-0.010086097501220847
2013-12-13,0.0032099599319549
2013-12-16,0.0054673517442462
2013-12-17,-0.0031498962850186
2013-12-18,0.0051861944166682
2013-12-19,-0.0072075456218636
2013-12-20,0.0044118107732145
2013-12-23,0.0020788493739983
2013-12-24,0.0017107851424414
2013-12-26,0.0046554719748592
2013-12-27,0.0024171046704998
2013-12-30,-0.0051835876235449
2013-12-31,0.0008389259962941
2014-01-02,0.0031371055144582
2014-01-03,0.0032491620020818
2014-01-06,0.0006130971268704
2014-01-07,-0.0002770022804691
2014-01-08,-0.0030297430365826
2014-01-09,0.0017554500362704
2014-01-10,0.0074931015017484
2014-01-13,-0.001958949714083441
2014-01-14,0.0003806826909198
2014-01-15,0.0027365201375434
2014-01-16,-0.0009483756750902
2014-01-17,0.003149361385222
2014-01-21,-0.0031073537912417
2014-01-22,-0.0014373400032335
2014-01-23,0.0012451701150279
2014-01-24,-0.008176076342214535
2014-01-27,-0.0050525363976061
2014-01-28,0.0022667285132751
2014-01-29,-0.0016103669790331
2014-01-30,-0.0031798465131700412
2014-01-31,-0.003823916815078935
2014-02-03,-0.0060195371962132
2014-02-04,0.003485012521596
2014-02-05,0.0021615944020084
2014-02-06,0.006037979435797
2014-02-07,0.006376235714250582
2014-02-10,0.0018023942467572526
2014-02-11,0.0071435636688811
2014-02-12,-0.0007257163882427413
2014-02-13,0.0052712050944546
2014-02-14,0.0111883691437053
2014-02-18,0.0035059016635417
2014-02-19,-0.0082122637368986
2014-02-20,0.0052847899154734
2014-02-21,-0.0001361227501702
2014-02-24,0.0058305701283407
2014-02-25,-0.0004037968098837
2014-02-26,-0.0043038070462122
2014-02-27,0.0022517831071037
2014-02-28,0.0006529479869095
2014-03-03,0.0004565831325548
2014-03-04,0.0026400112514042
2014-03-05,0.0017577698808396
2014-03-06,0.0049431064612075
2014-03-07,-0.0038940665367518
2014-03-10,-0.0008836353744535
2014-03-11,-0.001727337634961
2014-03-12,0.0053730640826952
2014-03-13,-0.0045197593929422
2014-03-14,0.000715361301235
2014-03-17,0.0014278142743095
2014-03-18,-0.0006519936037121
2014-03-19,-0.0066339820171091
2014-03-20,0.0025796214539376
2014-03-21,0.000339490722344
2014-03-24,-0.006250500577689331
2014-03-25,0.0018647299846584
2014-03-26,-0.005053662308248
2014-03-27,-0.0033415345092953
2014-03-28,0.0024371245505834
2014-03-31,0.0020136982705209
2014-04-01,0.0012108594380176
2014-04-02,0.003222979437428
2014-04-03,-0.0015607039583954
2014-04-04,-0.0016337731358849
2014-04-07,-0.0062066265503849
2014-04-08,0.0034251048873074
2014-04-09,0.0034334810581134
2014-04-10,-0.0068419637733268
2014-04-11,-0.0048745468813567
2014-04-14,0.0044733170629703
2014-04-15,-0.0021184446687055
2014-04-16,0.0032708994367576
2014-04-17,-0.0023039848621254
2014-04-21,-0.0013198527119911
2014-04-22,0.001418028192825
2014-04-23,0.0011087696128144
2014-04-24,0.0023427084104264
2014-04-25,-0.0021736956053831
2014-04-28,-0.0026842857559658
2014-04-29,0.0018689573828755
2014-04-30,-0.0010254678700042
2014-05-01,-0.0022937745421061
2014-05-02,0.0048769084958028
2014-05-05,0.0010857947431896
2014-05-06,-0.0048327783257907
2014-05-07,-0.0002849857264367
2014-05-08,-0.00023546688940465267
2014-05-09,-0.00043066119956351447
2014-05-12,0.0074110833783775
2014-05-13,0.0003419324813232
2014-05-14,0.0010216658777308474
2014-05-15,-0.0069887506280497
2014-05-16,-0.0007467439124455
2014-05-19,0.0018410607538586
2014-05-20,-0.0021430473941375
2014-05-21,0.0031948174098185
2014-05-22,0.0021315180925685854
2014-05-23,0.0011488278504388472
2014-05-27,-0.0026094905328831
2014-05-28,-0.0007344301901300145
2014-05-29,0.001056723614217
2014-05-30,-0.0014603214561955
2014-06-02,-0.0011066162342138527
2014-06-03,6.167422575344471e-05
2014-06-04,0.00010493854559744734
2014-06-05,0.0066241327162406
2014-06-06,0.0021555604078121
2014-06-09,0.0021171369963037
2014-06-10,0.0017534747330065
2014-06-11,-0.0026085107727545
2014-06-12,0.0014568560277902
2014-06-13,0.0020782596373663
2014-06-16,-0.0015684444233523
2014-06-17,0.0019135944626348
2014-06-18,0.0049239694278958
2014-06-19,0.0108181241021969
2014-06-20,0.0011172006427426
2014-06-23,0.0012484666164053
2014-06-24,-0.0025164350560761
2014-06-25,0.0024955081500667
2014-06-26,-0.0003066459549044
2014-06-27,-0.0002696358855179
2014-06-30,0.0013828151295626
2014-07-01,0.0024433837898843
2014-07-02,0.0005488027143975517
2014-07-03,0.001502440677518413
2014-07-07,-0.0021604678398921
2014-07-08,-0.0032459987981732
2014-07-09,0.0033276844864196
2014-07-10,0.0005142612162022
2014-07-11,0.001238950939307
2014-07-14,-0.0047093717870034
2014-07-15,-0.0011598102432737484
2014-07-16,0.0018007182667807
2014-07-17,-1.390072736585788e-06
2014-07-18,0.0011514156370978
2014-07-21,-0.0005259195713565
2014-07-22,0.001401823276905813
2014-07-23,0.0001507129404662
2014-07-24,-0.004705504846280948
2014-07-25,0.002664705068426413
2014-07-28,-0.0019216612523239
2014-07-29,-0.002322946836747748
2014-07-30,4.6378440441299835e-05
2014-07-31,-0.0116089975114087
2014-08-01,-0.0018045275592944
2014-08-04,0.000918757282663
2014-08-05,-0.0065265170399172
2014-08-06,0.0046703012016555
2014-08-07,-0.0015800370252763
2014-08-08,0.0035286283985787
2014-08-11,0.0011083207746725
2014-08-12,-0.0010670550511568
